,ID,Site,Quad,Treatment,Year,Density_mean,Cover_mean,nh4_summer17_mean,nh4_winter18_mean,Mg_mean,K_mean,Ca_mean,Na_mean,P_mean,DOC_summer17_mean,DOC_winter18_mean,NO3_summer17_mean,NO3_winter18_mean,CN_ratio_mean,pH_summer17_mean,pH_winter18_mean,PO4_mean,Sand_mean,Silt_mean,Clay_mean,wc_summer17_mean,om_summer17_mean,wc_winter18_mean,om_winter18_mean,P_winter2017_mean,P_spring2017_mean,P_summer2017_mean,P_fall2017_mean,P_winter2018_mean,P_spring2018_mean,P_summer2018_mean,P_fall2018_mean,P_winter2019_mean,P_spring2019_mean,P_summer2019_mean,P_fall2019_mean,P_winter2020_mean,P_spring2020_mean,Tavg_winter2017_mean,Tavg_spring2017_mean,Tavg_summer2017_mean,Tavg_fall2017_mean,Tavg_winter2018_mean,Tavg_spring2018_mean,Tavg_summer2018_mean,Tavg_fall2018_mean,Tavg_winter2019_mean,Tavg_spring2019_mean,Tavg_summer2019_mean,Tavg_fall2019_mean,Tavg_winter2020_mean,Tavg_spring2020_mean,TMax_winter2017_mean,TMax_spring2017_mean,TMax_summer2017_mean,TMax_fall2017_mean,TMax_winter2018_mean,TMax_spring2018_mean,TMax_summer2018_mean,TMax_fall2018_mean,TMax_winter2019_mean,TMax_spring2019_mean,TMax_summer2019_mean,TMax_fall2019_mean,TMax_winter2020_mean,TMax_spring2020_mean,TMin_winter2017_mean,TMin_spring2017_mean,TMin_summer2017_mean,TMin_fall2017_mean,TMin_winter2018_mean,TMin_spring2018_mean,TMin_summer2018_mean,TMin_fall2018_mean,TMin_winter2019_mean,TMin_spring2019_mean,TMin_summer2019_mean,TMin_fall2019_mean,TMin_winter2020_mean,TMin_spring2020_mean,ng.cov_mean,nng.cov_mean,nnf.cov_mean,nf.cov_mean,ng.den_mean,nng.den_mean,nnf.den_mean,nf.den_mean
107,PGE07,PGE,D,burn,2018,31.71428571,1.285714286,0.631507619,0.960818175,0.776974707,0.933443884,0.842626375,0.147584418,0.1119298,0.361754583,0.574706946,0.777049546,1.052529737,12.36504436,5.586,5.52,18.43500424,15.10678927,50.33125504,34.5619557,4.784251479,6.028268599,6.465206819,6.319845917,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0.142857143,3.1978492,3.486382323,0.827610339,0.769197769,8.442869363,11.04398564,2.305216012
111,PGE08,PGE,A,burn,2018,83,4.5,0.631507619,0.960818175,0.776974707,0.933443884,0.842626375,0.147584418,0.1119298,0.361754583,0.574706946,0.777049546,1.052529737,12.36504436,5.586,5.52,18.43500424,15.10678927,50.33125504,34.5619557,4.784251479,6.028268599,6.465206819,6.319845917,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0,1.865412033,4.067446043,1.93109079,0,4.925007129,12.88464991,5.378837361
115,PGE08,PGE,B,burn,2018,58.2,3.4,0.631507619,0.960818175,0.776974707,0.933443884,0.842626375,0.147584418,0.1119298,0.361754583,0.574706946,0.777049546,1.052529737,12.36504436,5.586,5.52,18.43500424,15.10678927,50.33125504,34.5619557,4.784251479,6.028268599,6.465206819,6.319845917,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0,4.476988879,3.253956835,1.158654474,0,11.82001711,10.30771993,3.227302417
119,PGE08,PGE,C,burn,2018,115.5,8.75,0.631507619,0.960818175,0.776974707,0.933443884,0.842626375,0.147584418,0.1119298,0.361754583,0.574706946,0.777049546,1.052529737,12.36504436,5.586,5.52,18.43500424,15.10678927,50.33125504,34.5619557,4.784251479,6.028268599,6.465206819,6.319845917,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0,2.79811805,4.067446043,1.448318093,0,7.387510693,12.88464991,4.034128021
123,PGE08,PGE,D,burn,2018,23.875,1.25,0.631507619,0.960818175,0.776974707,0.933443884,0.842626375,0.147584418,0.1119298,0.361754583,0.574706946,0.777049546,1.052529737,12.36504436,5.586,5.52,18.43500424,15.10678927,50.33125504,34.5619557,4.784251479,6.028268599,6.465206819,6.319845917,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0,4.197177074,3.050584532,1.448318093,0,11.08126604,9.663487433,4.034128021
127,PGE09,PGE,A,burn,2018,93.14285714,4.357142857,0.631507619,0.960818175,0.776974707,0.933443884,0.842626375,0.147584418,0.1119298,0.361754583,0.574706946,0.777049546,1.052529737,12.36504436,5.586,5.52,18.43500424,15.10678927,50.33125504,34.5619557,4.784251479,6.028268599,6.465206819,6.319845917,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0,3.1978492,2.324254882,2.482831016,0,8.442869363,7.362657092,6.915648036
131,PGE09,PGE,B,burn,2018,24.5,2.25,0.631507619,0.960818175,0.776974707,0.933443884,0.842626375,0.147584418,0.1119298,0.361754583,0.574706946,0.777049546,1.052529737,12.36504436,5.586,5.52,18.43500424,15.10678927,50.33125504,34.5619557,4.784251479,6.028268599,6.465206819,6.319845917,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0.25,2.79811805,2.033723022,2.172477139,0.673048048,7.387510693,6.442324955,6.051192031
135,PGE09,PGE,C,burn,2018,54.66666667,3.5,0.631507619,0.960818175,0.776974707,0.933443884,0.842626375,0.147584418,0.1119298,0.361754583,0.574706946,0.777049546,1.052529737,12.36504436,5.586,5.52,18.43500424,15.10678927,50.33125504,34.5619557,4.784251479,6.028268599,6.465206819,6.319845917,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0,3.730824066,4.067446043,0.965545395,0,9.850014257,12.88464991,2.689418681
139,PGE09,PGE,D,burn,2018,100.1666667,5.916666667,0.631507619,0.960818175,0.776974707,0.933443884,0.842626375,0.147584418,0.1119298,0.361754583,0.574706946,0.777049546,1.052529737,12.36504436,5.586,5.52,18.43500424,15.10678927,50.33125504,34.5619557,4.784251479,6.028268599,6.465206819,6.319845917,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0.666666667,3.730824066,2.711630695,0.965545395,0.897397397,9.850014257,8.589766607,2.689418681
143,PGE10,PGE,A,burn,2018,53.5,2.833333333,0.631507619,0.960818175,0.776974707,0.933443884,0.842626375,0.147584418,0.1119298,0.361754583,0.574706946,0.777049546,1.052529737,12.36504436,5.586,5.52,18.43500424,15.10678927,50.33125504,34.5619557,4.784251479,6.028268599,6.465206819,6.319845917,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0.5,3.730824066,1.355815348,1.93109079,0.897397397,9.850014257,4.294883303,5.378837361
147,PGE10,PGE,B,burn,2018,24.125,2.25,0.631507619,0.960818175,0.776974707,0.933443884,0.842626375,0.147584418,0.1119298,0.361754583,0.574706946,0.777049546,1.052529737,12.36504436,5.586,5.52,18.43500424,15.10678927,50.33125504,34.5619557,4.784251479,6.028268599,6.465206819,6.319845917,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0.5,2.79811805,2.033723022,2.172477139,0.673048048,7.387510693,6.442324955,6.051192031
151,PGE10,PGE,C,burn,2018,68.4,3.4,0.631507619,0.960818175,0.776974707,0.933443884,0.842626375,0.147584418,0.1119298,0.361754583,0.574706946,0.777049546,1.052529737,12.36504436,5.586,5.52,18.43500424,15.10678927,50.33125504,34.5619557,4.784251479,6.028268599,6.465206819,6.319845917,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0,4.476988879,1.626978417,2.317308948,0,11.82001711,5.153859964,6.454604833
155,PGE10,PGE,D,burn,2018,40.28571429,3.571428571,0.631507619,0.960818175,0.776974707,0.933443884,0.842626375,0.147584418,0.1119298,0.361754583,0.574706946,0.777049546,1.052529737,12.36504436,5.586,5.52,18.43500424,15.10678927,50.33125504,34.5619557,4.784251479,6.028268599,6.465206819,6.319845917,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0.571428571,1.5989246,2.324254882,1.655220677,0.769197769,4.221434682,7.362657092,4.610432024
159,PGW01,PGW,A,burn,2018,30,10,0.790076406,1.032500057,0.922794074,1.325309055,0.858654586,0.182541139,0.136923524,0.337523444,0.700351503,0.666509224,0.556643872,11.47078314,5.539,5.724,22.19333296,20.46174941,49.79711026,29.74114034,4.807074012,5.74773013,7.197075194,6.840936885,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,1.666666667,0,2.711630695,1.93109079,1.794794795,0,8.589766607,5.378837361
163,PGW01,PGW,B,burn,2018,33.75,9.25,0.790076406,1.032500057,0.922794074,1.325309055,0.858654586,0.182541139,0.136923524,0.337523444,0.700351503,0.666509224,0.556643872,11.47078314,5.539,5.724,22.19333296,20.46174941,49.79711026,29.74114034,4.807074012,5.74773013,7.197075194,6.840936885,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,2,0,4.067446043,1.448318093,1.346096096,0,12.88464991,4.034128021
167,PGW01,PGW,C,burn,2018,18.5,6.75,0.790076406,1.032500057,0.922794074,1.325309055,0.858654586,0.182541139,0.136923524,0.337523444,0.700351503,0.666509224,0.556643872,11.47078314,5.539,5.724,22.19333296,20.46174941,49.79711026,29.74114034,4.807074012,5.74773013,7.197075194,6.840936885,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,3,0,2.033723022,2.896636185,1.346096096,0,6.442324955,8.068256042
171,PGW01,PGW,D,burn,2018,37,5.75,0.790076406,1.032500057,0.922794074,1.325309055,0.858654586,0.182541139,0.136923524,0.337523444,0.700351503,0.666509224,0.556643872,11.47078314,5.539,5.724,22.19333296,20.46174941,49.79711026,29.74114034,4.807074012,5.74773013,7.197075194,6.840936885,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,2,0,4.067446043,1.448318093,1.346096096,0,12.88464991,4.034128021
175,PGW02,PGW,A,burn,2018,30.5,3.75,0.790076406,1.032500057,0.922794074,1.325309055,0.858654586,0.182541139,0.136923524,0.337523444,0.700351503,0.666509224,0.556643872,11.47078314,5.539,5.724,22.19333296,20.46174941,49.79711026,29.74114034,4.807074012,5.74773013,7.197075194,6.840936885,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,1,2.79811805,4.067446043,0,1.346096096,7.387510693,12.88464991,0
179,PGW02,PGW,B,burn,2018,12.6,2.4,0.790076406,1.032500057,0.922794074,1.325309055,0.858654586,0.182541139,0.136923524,0.337523444,0.700351503,0.666509224,0.556643872,11.47078314,5.539,5.724,22.19333296,20.46174941,49.79711026,29.74114034,4.807074012,5.74773013,7.197075194,6.840936885,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0.8,4.476988879,3.253956835,0,1.076876877,11.82001711,10.30771993,0
183,PGW02,PGW,C,burn,2018,42,11.66666667,0.790076406,1.032500057,0.922794074,1.325309055,0.858654586,0.182541139,0.136923524,0.337523444,0.700351503,0.666509224,0.556643872,11.47078314,5.539,5.724,22.19333296,20.46174941,49.79711026,29.74114034,4.807074012,5.74773013,7.197075194,6.840936885,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0,3.730824066,2.711630695,1.93109079,0,9.850014257,8.589766607,5.378837361
187,PGW02,PGW,D,burn,2018,38.33333333,5.666666667,0.790076406,1.032500057,0.922794074,1.325309055,0.858654586,0.182541139,0.136923524,0.337523444,0.700351503,0.666509224,0.556643872,11.47078314,5.539,5.724,22.19333296,20.46174941,49.79711026,29.74114034,4.807074012,5.74773013,7.197075194,6.840936885,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0,3.730824066,5.423261391,0,0,9.850014257,17.17953321,0
191,PGW03,PGW,A,burn,2018,54.2,10.4,0.790076406,1.032500057,0.922794074,1.325309055,0.858654586,0.182541139,0.136923524,0.337523444,0.700351503,0.666509224,0.556643872,11.47078314,5.539,5.724,22.19333296,20.46174941,49.79711026,29.74114034,4.807074012,5.74773013,7.197075194,6.840936885,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0.8,4.476988879,3.253956835,0,1.076876877,11.82001711,10.30771993,0
195,PGW03,PGW,B,burn,2018,28.4,8.6,0.790076406,1.032500057,0.922794074,1.325309055,0.858654586,0.182541139,0.136923524,0.337523444,0.700351503,0.666509224,0.556643872,11.47078314,5.539,5.724,22.19333296,20.46174941,49.79711026,29.74114034,4.807074012,5.74773013,7.197075194,6.840936885,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0.8,4.476988879,3.253956835,0,1.076876877,11.82001711,10.30771993,0
199,PGW03,PGW,C,burn,2018,19.4,5.2,0.790076406,1.032500057,0.922794074,1.325309055,0.858654586,0.182541139,0.136923524,0.337523444,0.700351503,0.666509224,0.556643872,11.47078314,5.539,5.724,22.19333296,20.46174941,49.79711026,29.74114034,4.807074012,5.74773013,7.197075194,6.840936885,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0,4.476988879,4.880935252,0,0,11.82001711,15.46157989,0
203,PGW03,PGW,D,burn,2018,61.5,11.5,0.790076406,1.032500057,0.922794074,1.325309055,0.858654586,0.182541139,0.136923524,0.337523444,0.700351503,0.666509224,0.556643872,11.47078314,5.539,5.724,22.19333296,20.46174941,49.79711026,29.74114034,4.807074012,5.74773013,7.197075194,6.840936885,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0,5.596236099,4.067446043,0,0,14.77502139,12.88464991,0
207,PGW04,PGW,A,burn,2018,18.33333333,6.333333333,0.790076406,1.032500057,0.922794074,1.325309055,0.858654586,0.182541139,0.136923524,0.337523444,0.700351503,0.666509224,0.556643872,11.47078314,5.539,5.724,22.19333296,20.46174941,49.79711026,29.74114034,4.807074012,5.74773013,7.197075194,6.840936885,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,1,0,2.711630695,1.93109079,1.794794795,0,8.589766607,5.378837361
211,PGW04,PGW,B,burn,2018,24,3,0.790076406,1.032500057,0.922794074,1.325309055,0.858654586,0.182541139,0.136923524,0.337523444,0.700351503,0.666509224,0.556643872,11.47078314,5.539,5.724,22.19333296,20.46174941,49.79711026,29.74114034,4.807074012,5.74773013,7.197075194,6.840936885,5.105,0.23,0,0.206666667,0.52,0.676666667,0,0.666666667,4.296666667,0.723333333,0.106666667,0.85,1.413333333,1.923333333,53.4,61.05,70.26666667,68.33333333,60.4,57.6,69.63333333,65.43333333,53.16666667,56.5,67.8,67.3,56.16666667,58.93333333,58.05,68.05,79.03333333,75.23333333,66.8,64.36666667,77.93333333,72.4,58.03333333,62.43333333,75.43333333,74.7,61.8,65.3,48.7,54.05,61.43333333,61.36666667,54,50.9,61.33333333,58.5,48.3,50.6,60.13333333,59.8,50.56666667,52.66666667,0.5,2.79811805,2.033723022,0,1.346096096,7.387510693,6.442324955,0
